2024-10-11T03:00:26.743Z, 25.219721, 25.09651
2024-10-11T03:00:26.744Z, 25.219721, 25.09651
2024-10-11T03:00:27.743Z, 25.282587, 28.833275
2024-10-11T03:00:27.743Z, 25.282587, 28.833275
2024-10-11T03:00:28.743Z, 25.502741, 30.159664
2024-10-11T03:00:28.743Z, 25.502741, 30.159664
2024-10-11T03:00:29.743Z, 25.597223, 30.0028
2024-10-11T03:00:29.743Z, 25.597223, 30.0028
2024-10-11T03:00:30.743Z, 25.691736, 30.081205
2024-10-11T03:00:30.743Z, 25.691736, 30.081205
2024-10-11T03:00:31.743Z, 25.817865, 30.395372
2024-10-11T03:00:31.743Z, 25.817865, 30.395372
2024-10-11T03:00:32.743Z, 25.880976, 28.988504
2024-10-11T03:00:32.744Z, 25.880976, 28.988504
2024-10-11T03:00:33.743Z, 26.007288, 28.988504
2024-10-11T03:00:33.743Z, 26.007288, 28.988504
2024-10-11T03:00:34.743Z, 26.102106, 29.377529
2024-10-11T03:00:34.743Z, 26.102106, 29.377529
2024-10-11T03:00:35.743Z, 26.196985, 29.611595
2024-10-11T03:00:35.743Z, 26.196985, 29.611595
2024-10-11T03:00:36.743Z, 25.817865, 29.689728
2024-10-11T03:00:36.743Z, 25.817865, 29.689728
2024-10-11T03:00:37.743Z, 25.723261, 29.377529
2024-10-11T03:00:37.743Z, 25.723261, 29.377529
2024-10-11T03:00:38.743Z, 25.597223, 29.689728
2024-10-11T03:00:38.743Z, 25.597223, 29.689728
2024-10-11T03:00:39.743Z, 25.628717, 29.611595
2024-10-11T03:00:39.743Z, 25.628717, 29.611595
2024-10-11T03:00:40.743Z, 25.188318, 29.689728
2024-10-11T03:00:40.743Z, 25.188318, 29.689728
2024-10-11T03:00:41.743Z, 25.251154, 29.689728
2024-10-11T03:00:41.743Z, 25.251154, 29.689728
2024-10-11T03:00:42.743Z, 25.188318, 29.689728
2024-10-11T03:00:42.743Z, 25.188318, 29.689728
2024-10-11T03:00:43.743Z, 25.031366, 29.299618
2024-10-11T03:00:43.743Z, 25.031366, 29.299618
2024-10-11T03:00:44.743Z, 24.968622, 26.758621
2024-10-11T03:00:44.743Z, 24.968622, 26.758621
2024-10-11T03:00:45.743Z, 24.968622, 28.988504
2024-10-11T03:00:45.743Z, 24.968622, 28.988504
2024-10-11T03:00:46.743Z, 24.811914, 28.600836
2024-10-11T03:00:46.743Z, 24.811914, 28.600836
2024-10-11T03:00:47.743Z, 24.68664, 28.600836
2024-10-11T03:00:47.743Z, 24.68664, 28.600836
2024-10-11T03:00:48.743Z, 24.624048, 28.910864
2024-10-11T03:00:48.743Z, 24.624048, 28.910864
2024-10-11T03:00:49.743Z, 24.624048, 28.833275
2024-10-11T03:00:49.743Z, 24.624048, 28.833275
2024-10-11T03:00:50.743Z, 24.655329, 28.600836
2024-10-11T03:00:50.743Z, 24.655329, 28.600836
2024-10-11T03:00:51.743Z, 24.498926, 28.600836
2024-10-11T03:00:51.743Z, 24.498926, 28.600836
2024-10-11T03:00:52.743Z, 24.561487, 28.446142
2024-10-11T03:00:52.742Z, 24.561487, 28.446142
2024-10-11T03:00:53.742Z, 24.68664, 28.678259
2024-10-11T03:00:53.743Z, 24.68664, 28.678259
2024-10-11T03:00:54.742Z, 24.530207, 29.143953
2024-10-11T03:00:54.743Z, 24.530207, 29.143953
2024-10-11T03:00:55.743Z, 24.592768, 29.299618
2024-10-11T03:00:55.742Z, 24.592768, 29.299618
2024-10-11T03:00:56.743Z, 24.624048, 28.368879
2024-10-11T03:00:56.742Z, 24.624048, 28.368879
